Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,Traffic,RMSE
2022-09-05 16:01:00,8512,63.03506,32.00123,2022-09-05T16:00:59.832+0100,True,21,No,34.45945562118618
2022-09-05 16:01:01,7781,63.03506,32.00123,2022-09-05T16:00:59.832+0100,True,21,No,34.45945562118618
2022-09-05 16:01:02,10405,60.0068,33.034046,2022-09-05T16:01:01.838+0100,True,21,No,37.56708700643418
2022-09-05 16:01:03,5500,60.0068,33.034046,2022-09-05T16:01:01.838+0100,True,21,No,37.56708700643418
2022-09-05 16:01:04,8805,63.583908,30.435474,2022-09-05T16:01:03.874+0100,True,21,No,33.157891157604396
2022-09-05 16:01:05,5537,63.583908,30.435474,2022-09-05T16:01:03.874+0100,True,21,No,33.157891157604396
2022-09-05 16:01:06,8700,68.82964,27.823784,2022-09-05T16:01:05.942+0100,True,21,No,27.325118364504405
2022-09-05 16:01:07,5500,68.82964,27.823784,2022-09-05T16:01:05.942+0100,True,21,No,27.325118364504405
2022-09-05 16:01:08,8804,76.77443,24.552912,2022-09-05T16:01:07.984+0100,True,21,No,18.929218049058548
2022-09-05 16:01:09,5396,76.77443,24.552912,2022-09-05T16:01:07.984+0100,True,21,No,18.929218049058548
2022-09-05 16:01:10,8753,81.36594,22.097216,2022-09-05T16:01:09.992+0100,True,21,No,13.810477086803916
2022-09-05 16:01:11,8701,81.36594,22.097216,2022-09-05T16:01:09.992+0100,True,21,No,13.810477086803916
2022-09-05 16:01:12,5396,81.36594,22.097216,2022-09-05T16:01:09.992+0100,True,21,No,13.810477086803916
2022-09-05 16:01:13,9843,87.044395,19.794931,2022-09-05T16:01:12.110+0100,True,21,No,8.230056219350265
2022-09-05 16:01:14,5812,87.044395,19.794931,2022-09-05T16:01:12.110+0100,True,21,No,8.230056219350265
2022-09-05 16:01:15,8753,86.79923,20.400259,2022-09-05T16:01:14.141+0100,True,21,No,8.865680586413035
2022-09-05 16:01:16,5448,86.79923,20.400259,2022-09-05T16:01:14.141+0100,True,21,No,8.865680586413035
2022-09-05 16:01:17,8752,86.80735,20.39755,2022-09-05T16:01:16.171+0100,True,21,No,8.858820193739115
2022-09-05 16:01:18,5500,86.80735,20.39755,2022-09-05T16:01:16.171+0100,True,21,No,8.858820193739115
2022-09-05 16:01:19,8803,86.81561,20.3948,2022-09-05T16:01:18.177+0100,True,21,No,8.851849244180556
2022-09-05 16:01:20,5500,86.81561,20.3948,2022-09-05T16:01:18.177+0100,True,21,No,8.851849244180556
2022-09-05 16:01:21,8740,88.0,20.0,2022-09-05T16:01:20.241+0100,True,21,No,7.887646320671329
2022-09-05 16:01:22,5500,88.0,20.0,2022-09-05T16:01:20.241+0100,True,21,No,7.887646320671329
2022-09-05 16:01:23,8798,88.00001,20.0,2022-09-05T16:01:22.236+0100,True,21,No,7.887641422484919
2022-09-05 16:01:24,5500,88.00001,20.0,2022-09-05T16:01:22.236+0100,True,21,No,7.887641422484919
2022-09-05 16:01:25,8842,88.40438,19.595617,2022-09-05T16:01:24.268+0100,True,21,No,7.338648391471617
2022-09-05 16:01:26,5448,88.40438,19.595617,2022-09-05T16:01:24.268+0100,True,21,No,7.338648391471617
2022-09-05 16:01:27,8701,88.807396,19.19261,2022-09-05T16:01:26.279+0100,True,21,No,6.795269638938249
2022-09-05 16:01:28,5500,88.807396,19.19261,2022-09-05T16:01:26.279+0100,True,21,No,6.795269638938249
2022-09-05 16:01:29,8701,89.20766,18.792349,2022-09-05T16:01:28.283+0100,True,21,No,6.260273845585428
2022-09-05 16:01:30,5500,89.20766,18.792349,2022-09-05T16:01:28.283+0100,True,21,No,6.260273845585428
2022-09-05 16:01:31,8585,89.72019,18.279816,2022-09-05T16:01:30.324+0100,True,21,No,5.5841652884595
2022-09-05 16:01:32,5448,89.72019,18.279816,2022-09-05T16:01:30.324+0100,True,21,No,5.5841652884595
