Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,RMSE
2022-09-05 17:10:00,5448,123.81667,44.02,2022-09-05T17:09:58.226+0100,True,24,19.39543109731001
2022-09-05 17:10:01,8583,123.81667,44.02,2022-09-05T17:10:00.247+0100,True,24,19.39543109731001
2022-09-05 17:10:02,5500,123.81667,44.02,2022-09-05T17:10:00.247+0100,True,24,19.39543109731001
2022-09-05 17:10:03,8631,131.1,44.02,2022-09-05T17:10:02.304+0100,True,24,26.523890969101796
2022-09-05 17:10:04,5448,131.1,44.02,2022-09-05T17:10:02.304+0100,True,24,26.523890969101796
2022-09-05 17:10:05,8582,131.1,37.73143,2022-09-05T17:10:04.326+0100,True,24,26.16448375101064
2022-09-05 17:10:06,5537,131.1,37.73143,2022-09-05T17:10:04.326+0100,True,24,26.16448375101064
2022-09-05 17:10:07,8634,131.1,37.73143,2022-09-05T17:10:06.340+0100,True,24,26.16448375101064
2022-09-05 17:10:08,5500,131.1,37.73143,2022-09-05T17:10:06.340+0100,True,24,26.16448375101064
2022-09-05 17:10:09,8530,131.1,37.73143,2022-09-05T17:10:08.346+0100,True,24,26.16448375101064
2022-09-05 17:10:10,5448,131.1,37.73143,2022-09-05T17:10:08.346+0100,True,24,26.16448375101064
2022-09-05 17:10:11,8579,131.1,44.02,2022-09-05T17:10:10.379+0100,True,24,26.523890969101796
2022-09-05 17:10:12,5500,131.1,44.02,2022-09-05T17:10:10.379+0100,True,24,26.523890969101796
2022-09-05 17:10:13,8631,131.1,44.02,2022-09-05T17:10:12.383+0100,True,24,26.523890969101796
2022-09-05 17:10:14,5573,131.1,44.02,2022-09-05T17:10:12.383+0100,True,24,26.523890969101796
2022-09-05 17:10:15,8527,131.1,44.02,2022-09-05T17:10:14.406+0100,True,24,26.523890969101796
2022-09-05 17:10:16,5500,131.1,44.02,2022-09-05T17:10:14.406+0100,True,24,26.523890969101796
2022-09-05 17:10:17,8579,131.1,44.02,2022-09-05T17:10:16.445+0100,True,24,26.523890969101796
2022-09-05 17:10:18,5500,131.1,44.02,2022-09-05T17:10:16.445+0100,True,24,26.523890969101796
2022-09-05 17:10:19,8739,131.1,44.02,2022-09-05T17:10:18.476+0100,True,24,26.523890969101796
2022-09-05 17:10:20,5448,131.1,44.02,2022-09-05T17:10:18.476+0100,True,24,26.523890969101796
2022-09-05 17:10:21,8631,131.1,44.02,2022-09-05T17:10:20.535+0100,True,24,26.523890969101796
2022-09-05 17:10:22,5500,131.1,44.02,2022-09-05T17:10:20.535+0100,True,24,26.523890969101796
2022-09-05 17:10:23,8530,131.1,37.73143,2022-09-05T17:10:22.699+0100,True,24,26.16448375101064
2022-09-05 17:10:24,5448,131.1,37.73143,2022-09-05T17:10:22.699+0100,True,24,26.16448375101064
2022-09-05 17:10:25,5500,131.1,37.73143,2022-09-05T17:10:22.699+0100,True,24,26.16448375101064
2022-09-05 17:10:26,8671,131.1,37.73143,2022-09-05T17:10:24.808+0100,True,24,26.16448375101064
2022-09-05 17:10:27,5500,131.1,37.73143,2022-09-05T17:10:24.808+0100,True,24,26.16448375101064
2022-09-05 17:10:28,8582,131.1,37.73143,2022-09-05T17:10:26.835+0100,True,24,26.16448375101064
2022-09-05 17:10:29,5396,131.1,37.73143,2022-09-05T17:10:26.835+0100,True,24,26.16448375101064
2022-09-05 17:10:30,8582,131.1,37.73143,2022-09-05T17:10:28.868+0100,True,24,26.16448375101064
2022-09-05 17:10:31,5448,131.1,37.73143,2022-09-05T17:10:28.868+0100,True,24,26.16448375101064
2022-09-05 17:10:32,8582,131.1,37.73143,2022-09-05T17:10:30.993+0100,True,24,26.16448375101064
2022-09-05 17:10:33,5500,131.1,37.73143,2022-09-05T17:10:30.993+0100,True,24,26.16448375101064
2022-09-05 17:10:34,8579,131.1,44.02,2022-09-05T17:10:33.041+0100,True,24,26.523890969101796
2022-09-05 17:10:35,5760,131.1,44.02,2022-09-05T17:10:33.041+0100,True,24,26.523890969101796
2022-09-05 17:10:36,8686,131.1,37.73143,2022-09-05T17:10:35.071+0100,True,24,26.16448375101064
2022-09-05 17:10:37,5448,131.1,37.73143,2022-09-05T17:10:35.071+0100,True,24,26.16448375101064
2022-09-05 17:10:38,8631,131.1,44.02,2022-09-05T17:10:37.160+0100,True,24,26.523890969101796
2022-09-05 17:10:39,5500,131.1,44.02,2022-09-05T17:10:37.160+0100,True,24,26.523890969101796
2022-09-05 17:10:40,8579,131.1,44.02,2022-09-05T17:10:39.258+0100,True,24,26.523890969101796
2022-09-05 17:10:41,5448,131.1,44.02,2022-09-05T17:10:39.258+0100,True,24,26.523890969101796
2022-09-05 17:10:42,8579,131.1,44.02,2022-09-05T17:10:41.286+0100,True,24,26.523890969101796
2022-09-05 17:10:43,5396,131.1,44.02,2022-09-05T17:10:41.286+0100,True,24,26.523890969101796
