Real Date,Bytes,X,Y,Last Seen,Associated,Test Point
2022-09-05 15:42:00,5500,72.833336,44.02,2022-09-05T15:41:58.324+0100,true,19
2022-09-05 15:42:01,8696,72.833336,44.02,2022-09-05T15:42:00.326+0100,true,19
2022-09-05 15:42:02,5448,72.833336,44.02,2022-09-05T15:42:00.326+0100,true,19
2022-09-05 15:42:03,8800,72.833336,44.02,2022-09-05T15:42:02.452+0100,true,19
2022-09-05 15:42:04,5500,72.833336,44.02,2022-09-05T15:42:02.452+0100,true,19
2022-09-05 15:42:05,8837,72.833336,44.02,2022-09-05T15:42:04.482+0100,true,19
2022-09-05 15:42:06,5448,72.833336,44.02,2022-09-05T15:42:04.482+0100,true,19
2022-09-05 15:42:07,8748,72.833336,44.02,2022-09-05T15:42:06.593+0100,true,19
2022-09-05 15:42:08,5261,72.833336,44.02,2022-09-05T15:42:06.593+0100,true,19
2022-09-05 15:42:09,8987,72.833336,44.02,2022-09-05T15:42:08.573+0100,true,19
2022-09-05 15:42:10,5448,72.833336,44.02,2022-09-05T15:42:08.573+0100,true,19
2022-09-05 15:42:11,8696,72.833336,44.02,2022-09-05T15:42:10.600+0100,true,19
2022-09-05 15:42:12,5500,72.833336,44.02,2022-09-05T15:42:10.600+0100,true,19
2022-09-05 15:42:13,8509,72.833336,44.02,2022-09-05T15:42:12.595+0100,true,19
2022-09-05 15:42:14,5687,72.833336,44.02,2022-09-05T15:42:12.595+0100,true,19
2022-09-05 15:42:15,8696,72.833336,44.02,2022-09-05T15:42:14.597+0100,true,19
2022-09-05 15:42:16,5448,72.833336,44.02,2022-09-05T15:42:14.597+0100,true,19
2022-09-05 15:42:17,8696,72.833336,44.02,2022-09-05T15:42:16.599+0100,true,19
2022-09-05 15:42:18,5448,72.833336,44.02,2022-09-05T15:42:16.599+0100,true,19
2022-09-05 15:42:19,8509,72.833336,44.02,2022-09-05T15:42:18.606+0100,true,19
2022-09-05 15:42:20,5635,72.833336,44.02,2022-09-05T15:42:18.606+0100,true,19
2022-09-05 15:42:21,8561,72.833336,44.02,2022-09-05T15:42:20.662+0100,true,19
2022-09-05 15:42:22,5531,72.833336,44.02,2022-09-05T15:42:20.662+0100,true,19
2022-09-05 15:42:23,8561,72.833336,44.02,2022-09-05T15:42:22.671+0100,true,19
2022-09-05 15:42:24,5947,72.833336,44.02,2022-09-05T15:42:22.671+0100,true,19
2022-09-05 15:42:25,8785,72.833336,44.02,2022-09-05T15:42:24.682+0100,true,19
2022-09-05 15:42:26,5500,72.833336,44.02,2022-09-05T15:42:24.682+0100,true,19
2022-09-05 15:42:27,8748,72.833336,44.02,2022-09-05T15:42:26.723+0100,true,19
2022-09-05 15:42:28,5552,72.833336,44.02,2022-09-05T15:42:26.723+0100,true,19
2022-09-05 15:42:29,8748,72.833336,44.02,2022-09-05T15:42:28.723+0100,true,19
2022-09-05 15:42:30,5448,72.833336,44.02,2022-09-05T15:42:28.723+0100,true,19
2022-09-05 15:42:31,8696,72.833336,44.02,2022-09-05T15:42:30.758+0100,true,19
2022-09-05 15:42:32,5552,72.833336,44.02,2022-09-05T15:42:30.758+0100,true,19
2022-09-05 15:42:33,8748,72.833336,44.02,2022-09-05T15:42:32.788+0100,true,19
2022-09-05 15:42:34,5448,72.833336,44.02,2022-09-05T15:42:32.788+0100,true,19
2022-09-05 15:42:35,8644,72.833336,44.02,2022-09-05T15:42:34.926+0100,true,19
2022-09-05 15:42:36,5500,72.833336,44.02,2022-09-05T15:42:34.926+0100,true,19
2022-09-05 15:42:37,8800,72.833336,44.02,2022-09-05T15:42:36.926+0100,true,19
2022-09-05 15:42:38,5500,72.833336,44.02,2022-09-05T15:42:36.926+0100,true,19
2022-09-05 15:42:39,8748,72.833336,44.02,2022-09-05T15:42:38.972+0100,true,19
2022-09-05 15:42:40,5448,72.833336,44.02,2022-09-05T15:42:38.972+0100,true,19
2022-09-05 15:42:41,8748,72.833336,44.02,2022-09-05T15:42:41.090+0100,true,19
2022-09-05 15:42:42,5500,72.833336,44.02,2022-09-05T15:42:41.090+0100,true,19
2022-09-05 15:42:43,8696,72.833336,44.02,2022-09-05T15:42:43.110+0100,true,19
2022-09-05 15:42:44,5500,72.833336,44.02,2022-09-05T15:42:43.110+0100,true,19
2022-09-05 15:42:45,8733,72.833336,44.02,2022-09-05T15:42:45.127+0100,true,19
2022-09-05 15:42:46,5500,72.833336,44.02,2022-09-05T15:42:45.127+0100,true,19
2022-09-05 15:42:47,5448,72.833336,44.02,2022-09-05T15:42:45.127+0100,true,19
2022-09-05 15:42:48,8748,72.833336,44.02,2022-09-05T15:42:47.210+0100,true,19
2022-09-05 15:42:49,5500,72.833336,44.02,2022-09-05T15:42:47.210+0100,true,19
2022-09-05 15:42:50,8696,72.833336,44.02,2022-09-05T15:42:49.224+0100,true,19
2022-09-05 15:42:51,8748,72.833336,44.02,2022-09-05T15:42:51.227+0100,true,19
2022-09-05 15:42:52,5448,72.833336,44.02,2022-09-05T15:42:51.227+0100,true,19
2022-09-05 15:42:54,8748,72.833336,44.02,2022-09-05T15:42:53.286+0100,true,19
2022-09-05 15:42:54,5500,72.833336,44.02,2022-09-05T15:42:53.286+0100,true,19
2022-09-05 15:42:55,5500,72.833336,44.02,2022-09-05T15:42:53.286+0100,true,19
2022-09-05 15:42:56,8800,72.833336,44.02,2022-09-05T15:42:55.290+0100,true,19
2022-09-05 15:42:57,5448,72.833336,44.02,2022-09-05T15:42:55.290+0100,true,19
2022-09-05 15:42:58,8748,72.833336,44.02,2022-09-05T15:42:57.294+0100,true,19
2022-09-05 15:42:59,5500,72.833336,44.02,2022-09-05T15:42:57.294+0100,true,19
2022-09-05 15:43:01,8800,72.833336,44.02,2022-09-05T15:42:59.308+0100,true,19
2022-09-05 15:43:01,5500,72.833336,44.02,2022-09-05T15:42:59.308+0100,true,19
2022-09-05 15:43:02,8696,72.833336,44.02,2022-09-05T15:43:01.327+0100,true,19
2022-09-05 15:43:03,5500,72.833336,44.02,2022-09-05T15:43:01.327+0100,true,19
2022-09-05 15:43:04,8696,72.833336,44.02,2022-09-05T15:43:03.438+0100,true,19
2022-09-05 15:43:05,5589,72.833336,44.02,2022-09-05T15:43:03.438+0100,true,19
2022-09-05 15:43:06,8748,72.833336,44.02,2022-09-05T15:43:05.444+0100,true,19
2022-09-05 15:43:07,5448,72.833336,44.02,2022-09-05T15:43:05.444+0100,true,19
2022-09-05 15:43:08,8800,72.833336,44.02,2022-09-05T15:43:07.460+0100,true,19
2022-09-05 15:43:09,5500,72.833336,44.02,2022-09-05T15:43:07.460+0100,true,19
2022-09-05 15:43:10,8748,72.833336,44.02,2022-09-05T15:43:09.466+0100,true,19
2022-09-05 15:43:11,6619,72.833336,44.02,2022-09-05T15:43:09.466+0100,true,19
2022-09-05 15:43:12,8696,72.833336,44.02,2022-09-05T15:43:11.533+0100,true,19
2022-09-05 15:43:13,5552,72.833336,44.02,2022-09-05T15:43:11.533+0100,true,19
2022-09-05 15:43:14,8748,72.833336,44.02,2022-09-05T15:43:13.542+0100,true,19
2022-09-05 15:43:16,5552,72.833336,44.02,2022-09-05T15:43:13.542+0100,true,19
2022-09-05 15:43:16,8748,72.833336,44.02,2022-09-05T15:43:15.564+0100,true,19
2022-09-05 15:43:17,5448,72.833336,44.02,2022-09-05T15:43:15.564+0100,true,19
2022-09-05 15:43:18,8748,72.833336,44.02,2022-09-05T15:43:17.642+0100,true,19
2022-09-05 15:43:19,5500,72.833336,44.02,2022-09-05T15:43:17.642+0100,true,19
2022-09-05 15:43:20,8800,72.833336,44.02,2022-09-05T15:43:19.731+0100,true,19
2022-09-05 15:43:21,5500,72.833336,44.02,2022-09-05T15:43:19.731+0100,true,19
2022-09-05 15:43:22,8696,72.833336,44.02,2022-09-05T15:43:21.761+0100,true,19
2022-09-05 15:43:23,5500,72.833336,44.02,2022-09-05T15:43:21.761+0100,true,19
2022-09-05 15:43:24,9201,72.833336,44.02,2022-09-05T15:43:23.849+0100,true,19
2022-09-05 15:43:25,5552,72.833336,44.02,2022-09-05T15:43:23.849+0100,true,19
2022-09-05 15:43:26,8696,72.833336,44.02,2022-09-05T15:43:25.854+0100,true,19
2022-09-05 15:43:27,5500,72.833336,44.02,2022-09-05T15:43:25.854+0100,true,19
2022-09-05 15:43:28,8696,72.833336,44.02,2022-09-05T15:43:27.871+0100,true,19
2022-09-05 15:43:29,5552,72.833336,44.02,2022-09-05T15:43:27.871+0100,true,19
2022-09-05 15:43:31,8800,72.833336,44.02,2022-09-05T15:43:29.874+0100,true,19
2022-09-05 15:43:31,5396,72.833336,44.02,2022-09-05T15:43:29.874+0100,true,19
2022-09-05 15:43:33,8904,72.833336,44.02,2022-09-05T15:43:31.956+0100,true,19
2022-09-05 15:43:33,5448,72.833336,44.02,2022-09-05T15:43:31.956+0100,true,19
2022-09-05 15:43:34,8748,72.833336,44.02,2022-09-05T15:43:33.956+0100,true,19
2022-09-05 15:43:35,5500,72.833336,44.02,2022-09-05T15:43:33.956+0100,true,19
2022-09-05 15:43:37,8800,72.833336,44.02,2022-09-05T15:43:35.966+0100,true,19
2022-09-05 15:43:37,5500,72.833336,44.02,2022-09-05T15:43:35.966+0100,true,19
2022-09-05 15:43:39,8748,72.833336,44.02,2022-09-05T15:43:37.980+0100,true,19
2022-09-05 15:43:40,5500,72.833336,44.02,2022-09-05T15:43:37.980+0100,true,19
2022-09-05 15:43:40,8696,72.833336,44.02,2022-09-05T15:43:39.972+0100,true,19
2022-09-05 15:43:41,5552,72.833336,44.02,2022-09-05T15:43:39.972+0100,true,19
2022-09-05 15:43:42,8696,72.833336,44.02,2022-09-05T15:43:42.078+0100,true,19
2022-09-05 15:43:43,5552,72.833336,44.02,2022-09-05T15:43:42.078+0100,true,19
2022-09-05 15:43:44,8837,72.833336,44.02,2022-09-05T15:43:44.074+0100,true,19
2022-09-05 15:43:45,5448,72.833336,44.02,2022-09-05T15:43:44.074+0100,true,19
2022-09-05 15:43:47,8800,72.833336,44.02,2022-09-05T15:43:46.108+0100,true,19
2022-09-05 15:43:47,5500,72.833336,44.02,2022-09-05T15:43:46.108+0100,true,19
2022-09-05 15:43:48,8748,72.833336,44.02,2022-09-05T15:43:48.120+0100,true,19
2022-09-05 15:43:50,5500,72.833336,44.02,2022-09-05T15:43:48.120+0100,true,19
2022-09-05 15:43:50,8696,72.833336,44.02,2022-09-05T15:43:50.137+0100,true,19
2022-09-05 15:43:51,5500,72.833336,44.02,2022-09-05T15:43:50.137+0100,true,19
2022-09-05 15:43:52,8696,72.833336,44.02,2022-09-05T15:43:52.151+0100,true,19
2022-09-05 15:43:53,5448,72.833336,44.02,2022-09-05T15:43:52.151+0100,true,19
2022-09-05 15:43:54,8696,72.833336,44.02,2022-09-05T15:43:54.163+0100,true,19
2022-09-05 15:43:55,5448,72.833336,44.02,2022-09-05T15:43:54.163+0100,true,19
2022-09-05 15:43:57,8748,72.833336,44.02,2022-09-05T15:43:56.183+0100,true,19
2022-09-05 15:43:58,5552,72.833336,44.02,2022-09-05T15:43:56.183+0100,true,19
2022-09-05 15:43:58,6506,72.833336,44.02,2022-09-05T15:43:56.183+0100,true,19
2022-09-05 15:44:00,8748,72.833336,44.02,2022-09-05T15:43:58.431+0100,true,19
2022-09-05 15:44:00,5448,72.833336,44.02,2022-09-05T15:43:58.431+0100,true,19
2022-09-05 15:44:02,8748,72.833336,44.02,2022-09-05T15:44:00.466+0100,true,19
2022-09-05 15:44:02,5500,72.833336,44.02,2022-09-05T15:44:00.466+0100,true,19
2022-09-05 15:44:03,8748,72.833336,44.02,2022-09-05T15:44:02.488+0100,true,19
2022-09-05 15:44:05,5641,72.833336,44.02,2022-09-05T15:44:02.488+0100,true,19
2022-09-05 15:44:05,8696,72.833336,44.02,2022-09-05T15:44:04.484+0100,true,19
2022-09-05 15:44:07,5812,72.833336,44.02,2022-09-05T15:44:04.484+0100,true,19
2022-09-05 15:44:08,8748,72.833336,44.02,2022-09-05T15:44:06.520+0100,true,19
2022-09-05 15:44:08,5448,72.833336,44.02,2022-09-05T15:44:06.520+0100,true,19
2022-09-05 15:44:09,8748,72.833336,44.02,2022-09-05T15:44:08.533+0100,true,19
2022-09-05 15:44:10,5448,72.833336,44.02,2022-09-05T15:44:08.533+0100,true,19
2022-09-05 15:44:12,8800,72.833336,44.02,2022-09-05T15:44:10.636+0100,true,19
2022-09-05 15:44:12,5500,72.833336,44.02,2022-09-05T15:44:10.636+0100,true,19
2022-09-05 15:44:14,8748,72.833336,44.02,2022-09-05T15:44:12.634+0100,true,19
2022-09-05 15:44:15,5500,72.833336,44.02,2022-09-05T15:44:12.634+0100,true,19
